Pitcher,PitchType,RelSpeed,PlateLocSide,PlateLocHeight,HorzBreak,InducedVertBreak,adj_SpinAxis,SpinRate,RelSide,RelHeight,wFIP,ERA,SOr,BBr
Aisha Weixlmann,Curve Ball,68.59646988,0.335724801,2.211027333,-4.660763807,-2.533889313,232.5,1463.489115,1.649119446,1.289038782,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,67.3823588,0.318719186,2.760003676,-5.684666967,0.412017792,262.5,1625.24176,1.661031386,1.256439808,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,67.90821219,0.726583741,2.428773025,-5.269575359,0.019877834,255,1364.164651,1.045943541,1.602305317,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.94764357,0.323307646,1.735433441,-5.53943177,0.084974978,255,1607.703101,1.132473966,1.429418583,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.61583159,-0.548827641,2.460012997,-6.169609968,2.643391891,277.5,1571.928582,1.987273871,0.981315296,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.9156997,1.058371176,2.217325992,-4.457709656,0.91499336,270,1597.489136,1.430032379,1.256298709,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.60718005,0.707233276,1.360294703,-3.10523056,-1.122841886,232.5,1407.073625,2.411801123,1.208670292,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Cutter,70.6483005,-0.549972357,2.779126315,-2.318333431,-1.573692593,217.5,1537.4225,1.383397121,1.426652863,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.03774238,-0.046077764,1.672270155,-6.532974246,1.456877372,270,1763.202615,0.978561613,1.391735989,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.84444595,0.222699594,2.129804169,-3.593677527,0.733625798,262.5,1322.798366,0.94009662,1.229133952,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.25565643,-1.594487913,3.210936653,-2.995061198,-0.684942526,232.5,1402.720884,2.066867537,0.99567616,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.16985574,1.039160876,1.991122105,-4.655207732,-1.395371655,240,1852.897202,2.425261896,1.492383351,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.2012506,0.810475905,2.684120338,-3.838406689,0.818931922,262.5,1881.459771,1.718604512,1.129598037,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.08840455,0.395973903,2.505630741,-5.302850486,0.721104085,262.5,1888.003648,1.866523803,1.180779171,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.86762027,0.734615849,3.240824158,-3.438962834,0.276650907,255,1485.977826,2.440503872,1.198459038,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.7361985,-0.138099115,1.945650853,-2.827457555,1.615339452,270,1596.874941,1.684668398,1.466519396,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,71.7696127,0.874155696,2.019803985,-3.811187775,0.48179043,255,1716.980347,1.95538459,0.992046187,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,66.60437926,0.553306731,2.232184136,-4.996519864,2.744614569,285,1817.729673,1.45902668,0.73323823,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.75277681,1.441970118,2.267782247,-2.855029017,-0.418663973,247.5,1583.971897,1.850321043,1.181609881,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,72.23578092,0.021097284,2.368791472,-3.356611788,2.54191815,285,1809.509629,1.451692759,1.020154974,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.96942181,-0.48025889,0.709244086,-4.549283168,-0.753206872,240,1353.031148,2.062727347,1.4566115,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,67.50976857,0.451860488,2.768940826,-4.814229427,1.338175083,270,1585.119198,1.509907826,1.040381245,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,66.83618951,0.813176311,1.35610244,-3.222258546,0.906824337,262.5,1419.758251,1.226017263,1.421270493,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Cutter,69.50047588,-0.502759305,3.178905047,-3.408976969,-1.858002404,225,1510.83536,1.579512978,1.35405442,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.30805676,0.655222278,2.36833987,-4.417819676,-1.04250698,247.5,1487.86397,1.116151189,1.164702847,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Cutter,70.9647545,0.598044594,2.235579365,-3.095343305,-2.892411603,217.5,1636.555991,1.752738136,1.124615062,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.94859329,1.126054399,2.417250378,-4.103325364,0.330170829,262.5,1458.12055,1.171190133,0.764600451,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,66.76383449,0.851486272,2.505881415,-5.756368156,0.819911418,262.5,1647.621805,1.426570169,1.03446489,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Cutter,68.70980423,-0.67898217,2.191960753,-0.852439533,-0.098224722,210,1251.283292,1.928032102,1.273740592,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Cutter,69.53196786,-1.039726367,2.834338298,-2.931760147,-1.735095288,225,1659.793346,1.820579278,1.103041176,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Changeup,57.25172129,-0.74532561,4.457312069,-6.500962023,-0.519522385,247.5,1281.06979,1.581481623,1.410106218,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.18987027,-0.006165702,2.062297302,-2.689834859,1.547613704,262.5,1486.78775,1.911187892,1.143813172,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,72.41864061,1.62158494,1.356614989,-2.742004641,1.500489995,277.5,1584.236671,2.044527444,1.270123858,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.7833413,0.0986783,2.19786608,-4.359553633,0.205216338,255,1676.136216,1.555041335,1.283517366,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Cutter,67.99028384,-0.182940133,3.799979058,-2.229789823,-3.283080253,210,1512.858542,0.986693948,1.133353231,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Changeup,54.06338444,-0.657329217,1.458004635,-5.692145877,-0.347515398,247.5,1241.553628,1.340649436,0.816867332,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.17733431,0.387915317,1.690682508,-2.708786336,0.795118883,255,1571.818271,1.564623133,1.529557924,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.58898165,1.286101093,2.769243512,-4.245029993,-0.585050507,247.5,1452.873145,1.505213518,0.816727559,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,66.62683502,0.039273357,0.844193598,-5.268791986,1.605180285,270,1720.671129,1.393670952,1.348322243,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Changeup,56.88380133,0.454036501,4.32303302,-5.319415032,0.331759676,255,1158.187616,2.398485803,1.205636976,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.13330653,0.760022675,2.449545615,-5.167778115,0.06897193,255,1796.234821,2.075899942,1.028451614,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.35472283,0.007523978,2.149705656,-4.747793513,1.185346562,270,1516.047839,0.845752155,0.787270777,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.68505015,0.319943175,3.585596739,-4.445519946,0.261420883,255,1774.896954,2.575253825,1.083791217,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.65341535,0.134987195,1.949586126,-2.736122092,-0.324483487,240,1463.365108,1.003740966,1.244021703,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.36619281,-0.266170499,1.74211503,-3.826248801,-0.021122698,240,1734.321098,2.113157477,1.175677729,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.26870202,0.925378332,2.644036974,-5.379162584,2.58430201,285,1614.654926,1.32145187,0.867307266,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Cutter,68.02439857,-0.973248254,3.33700522,-2.266469668,-1.825628704,217.5,1444.59279,2.091035317,1.442995692,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,72.12498526,-0.348921118,1.228040065,-3.37402423,1.687225222,270,1762.597762,1.51503441,1.109973882,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,67.11596349,0.20146655,1.093538198,-3.118073828,3.242996269,300,1267.931962,1.353829054,1.042390065,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.91836065,0.358392741,1.264775148,-3.485856043,0.836423125,255,1903.609814,1.527950509,1.278160538,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.61792339,0.668503297,2.990738019,-4.563332812,-1.600225806,240,1633.612752,0.982776052,1.472894773,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.19510713,0.154589457,2.232731324,-4.35260331,-1.424746827,232.5,1566.051465,2.224423036,1.239997118,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.83692037,-0.137691312,2.407159701,-3.833215615,-0.187748515,240,1626.265729,2.217278975,1.068565698,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.81866271,0.255914502,4.022888144,-2.527611483,-0.622086392,240,1265.921589,1.378493255,1.093040414,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,67.76907135,1.161573953,1.983758261,-6.76379431,3.059834553,285,1713.177826,1.871291737,1.038681515,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.92239451,0.188033649,2.389486842,-3.502289983,-0.189026385,247.5,1690.884323,1.887617179,1.12481433,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.12254206,1.829334991,1.968538676,-4.924101456,-0.387610572,255,1647.668884,1.951286001,1.126586701,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.34831339,0.341001883,4.251746994,-3.778649542,-0.031564143,255,1628.557486,1.748582244,1.111834539,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,67.47152088,0.265701504,1.618153376,-4.357271577,2.748081581,285,1791.197942,1.157602554,1.263339954,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,66.48709565,-0.6644341,2.575128986,-4.459777925,2.165351429,277.5,1600.000842,0.673562778,1.265678414,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.16609891,0.618117972,2.24687548,-3.763887682,-0.198511,247.5,1420.650042,1.261937835,0.859831937,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.26160172,0.416787341,2.503440934,-6.225545939,-2.157989563,240,1555.375655,0.800499144,1.736165636,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Cutter,67.9386366,1.605870362,2.890587539,-2.670723095,-3.1762786690000002,217.5,1549.161892,1.401436477,1.091010547,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,72.10735016,1.705907681,2.961350468,-4.30490163,-0.387285909,255,1626.585886,1.253797685,1.069149246,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.1818285,0.630726557,1.888241183,-3.202603592,-0.643161807,240,1461.883349,1.837580931,0.913779704,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.38306414,0.13882554,2.707757854,-4.070341828,0.830710521,262.5,1553.391624,1.524770746,0.910343688,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.60917357,-0.080668588,2.471787053,-6.194552039,1.696626961,270,1648.886991,1.39760092,1.10105429,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,66.75392863,1.448244829,0.892288777,-4.773535674,2.678505491,292.5,1371.749643,1.111363917,0.923629176,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Changeup,57.47262111,0.171530304,3.57882445,-5.289962732,-2.256802176,232.5,1269.367878,2.639453881,1.118896561,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,67.70767409,0.838334743,2.34802009,-2.71203932,2.238281585,285,1649.89898,1.828474436,0.964229992,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Changeup,59.30393109,-1.420136652,2.741387263,-5.939839628,-1.475300824,240,1290.675312,1.324477796,1.025019414,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.31480582,0.766319504,2.192353083,-2.590536352,-1.185464658,232.5,1412.848129,1.421356639,1.093623501,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,67.14233892,-1.137149364,3.013488557,-4.770675755,0.130279631,247.5,1616.414917,1.380675637,0.858553661,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,72.39535039,0.555876376,2.736901023,-4.879074448,0.696525334,255,1528.078854,1.032904311,0.371813622,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.29758037,1.921649853,2.00960212,-3.845154113,0.780752335,270,1721.843525,0.911655075,0.919393716,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.90613294,0.633503779,2.635265987,-3.676627703,-0.579068539,240,1330.21384,1.990408067,0.9783801,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.742459,-0.084444252,3.372686076,-3.267050931,0.772693045,255,1725.962362,1.363985421,1.255657952,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.97824163,0.541253449,3.206092362,-4.463212907,-0.31095477,247.5,1775.294085,2.039980442,1.267257151,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.95704547,-1.14482373,2.918377101,-4.165111925,0.883489494,255,1716.388478,2.060149928,1.259000704,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.93661524,0.473701076,3.092103158,-3.942446966,0.630605058,255,1673.850024,2.101285644,1.041993719,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.96857167,1.037155548,2.078891591,-2.893555078,0.578239849,255,1490.579414,1.750934717,1.146866551,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.10808077,-0.855868598,1.058368304,-3.597180141,-0.373724431,240,1371.30014,1.377752092,1.191096052,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.06675228,-0.404927702,3.604807602,-5.404501536,2.207500941,270,1777.514811,2.411084856,1.094755989,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,70.33253143,0.980128654,2.576739909,-3.922286637,0.576302672,262.5,1578.940214,2.04524761,0.685873103,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,68.32503034,-0.120844651,1.654923657,-5.728852328,0.318888926,255,1809.431757,2.128527346,1.143766607,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.69277427,-1.13871516,1.242930658,-2.617119776,1.464641495,247.5,1883.449385,1.978157285,1.392714873,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.24294269,1.22867673,1.463154463,-4.796186002,0.931135861,270,1670.5045,1.239285747,0.783731513,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Cutter,71.01840262,1.534850464,1.698054406,-3.391920054,-2.159901828,225,1297.097256,1.443300672,1.19009517,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
Aisha Weixlmann,Curve Ball,69.32896755,0.039968306,2.333551455,-2.447241348,0.192731595,240,1505.427518,1.78657303,1.089525944,4.178906595084735,4.744186046511628,0.18969072164948453,0.1360824742268041
